CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,actproxy,RecencyClusters,freqscore,FreqClusters,cardbalance,revenue,RevenueClusters,Score,Segments
C10022,6369.531318,1.0,6359.95,5910.04,449.91,229.02824500000003,1.0,0.916667,1.0,0.333333,6,92,11250.0,2077.9590510000003,1659.775075,0.0,12,7.666666666666667,2,2.916667,3,4880.468682,11240.418682,2,7,High-Value
C10125,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10,85,17000.0,1888.7568609999998,2167.446204,0.0,12,7.083333333333333,2,2.916667,3,8495.123747,15219.383747,2,7,High-Value
C10150,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0,97,6500.0,4416.412679999999,546.439139,0.0,12,8.083333333333334,2,3.0,3,4336.321243,10115.681242999999,2,7,High-Value
C10164,2765.7482809999997,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0,77,11000.0,14373.3929,1058.128452,0.25,12,6.416666666666667,2,2.666667,3,8234.251719,15517.561719000001,2,7,High-Value
C10177,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,10500.0,10693.49585,347.641073,0.75,12,10.833333333333334,2,2.833333,3,9524.057992,19745.407992,2,7,High-Value
C10212,4559.7792340000005,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0,123,7500.0,9423.715495,2925.275522,0.0,12,10.25,2,2.666667,3,2940.2207659999995,13788.720765999999,2,7,High-Value
C10251,1272.927288,1.0,5350.19,4783.34,566.85,0.0,1.0,1.0,0.916667,0.0,0,101,8000.0,5825.602115,318.305326,0.166667,12,8.416666666666666,2,2.916667,3,6727.072712,12077.262712,2,7,High-Value
C10274,7755.698606999999,1.0,8533.54,4072.76,4460.78,7540.30735,1.0,0.5,0.833333,0.5,12,72,10000.0,4758.209146,7256.951816,0.0,6,12.0,2,2.333333,3,2244.3013930000006,10777.841393000002,2,7,High-Value
C10281,535.947221,1.0,4550.81,3016.98,1533.83,438.469118,1.0,0.916667,1.0,0.083333,1,99,8500.0,4317.191232,208.73456000000002,0.916667,12,8.25,2,2.916667,3,7964.052779,12514.862779,2,7,High-Value
C10323,515.9047860000001,1.0,5359.02,2399.78,2959.24,0.0,1.0,1.0,1.0,0.0,0,60,6000.0,0.0,,0.0,12,5.0,2,3.0,3,5484.095214,10843.115214000001,2,7,High-Value
C10438,6032.740390999999,1.0,7553.48,2643.53,4909.95,0.0,0.916667,0.75,1.0,0.0,0,85,13500.0,5377.338091,1365.123434,0.0,12,7.083333333333333,2,2.666667,3,7467.259609000001,15020.739609,2,7,High-Value
C10487,6426.639738,1.0,4462.86,2816.46,1646.4,4599.625146,1.0,0.833333,0.916667,0.333333,11,103,11800.0,1793.0432280000002,3101.01703,0.0,12,8.583333333333334,2,2.75,3,5373.360262,9836.220261999999,2,7,High-Value
C10514,813.185305,1.0,8194.05,7280.27,913.78,0.0,1.0,1.0,1.0,0.0,0,121,6000.0,7069.804042,216.277252,0.583333,12,10.083333333333334,2,3.0,3,5186.814695,13380.864695,2,7,High-Value
C10587,1202.975648,1.0,11313.77,10133.7,1180.07,0.0,1.0,1.0,0.833333,0.0,0,98,6000.0,10718.04224,281.611634,0.833333,12,8.166666666666666,2,2.833333,3,4797.024352,16110.794352,2,7,High-Value
C10608,2690.7719260000003,1.0,12465.21,9805.73,2659.48,0.0,1.0,0.583333,1.0,0.0,0,79,13000.0,9290.702248,653.1944440000001,0.0,12,6.583333333333333,2,2.583333,3,10309.228073999999,22774.438073999998,2,7,High-Value
C10609,15244.74865,1.0,7823.74,7564.81,258.93,2621.049473,1.0,1.0,1.0,0.083333,2,62,19000.0,11123.40918,4467.520243999999,0.0,12,5.166666666666667,2,3.0,3,3755.2513500000005,11578.99135,2,7,High-Value
C10616,8781.831676,1.0,11674.64,9400.96,2273.68,0.0,1.0,1.0,0.916667,0.0,0,93,16000.0,10377.3612,2372.97281,0.0,12,7.75,2,2.916667,3,7218.168324,18892.808323999998,2,7,High-Value
C10644,3774.0635850000003,1.0,7680.08,5050.97,2629.11,0.0,1.0,0.583333,1.0,0.0,0,64,11500.0,2529.0853190000003,1256.196236,0.0,12,5.333333333333333,2,2.583333,3,7725.936415,15406.016415,2,7,High-Value
C10649,3123.339488,1.0,11202.09,10929.53,272.56,0.0,1.0,1.0,0.583333,0.0,0,100,7500.0,8317.163283,887.4956880000001,0.083333,12,8.333333333333334,2,2.583333,3,4376.660512,15578.750512,2,7,High-Value
C10654,544.879717,1.0,6477.6,3301.6,3176.0,0.0,1.0,1.0,0.916667,0.0,0,83,7500.0,6381.2361359999995,235.66104500000003,0.833333,12,6.916666666666667,2,2.916667,3,6955.120283,13432.720283,2,7,High-Value
C10670,1759.9698879999999,1.0,5969.33,3755.24,2214.09,1777.022586,1.0,1.0,1.0,0.25,4,92,16500.0,7272.999505,445.13136399999996,0.25,12,7.666666666666667,2,3.0,3,14740.030112,20709.360112000002,2,7,High-Value
C10681,1724.2041,1.0,8371.19,4192.8,4178.39,959.946429,1.0,0.5,1.0,0.083333,1,87,3800.0,9582.782864,1805.370785,0.25,12,7.25,2,2.5,3,2075.7959,10446.9859,2,7,High-Value
C10735,13763.473580000002,1.0,9670.84,6701.08,2969.76,1896.204934,1.0,0.75,1.0,0.166667,2,88,17500.0,24199.111080000002,3039.137305,0.083333,12,7.333333333333333,2,2.75,3,3736.5264199999983,13407.366419999998,2,7,High-Value
C10736,1861.0266329999997,1.0,7446.18,6376.98,1069.2,2817.03397,1.0,1.0,1.0,0.25,5,82,10000.0,10274.93122,528.2415179999999,0.333333,12,6.833333333333333,2,3.0,3,8138.9733670000005,15585.153367,2,7,High-Value
C10760,492.916599,1.0,4371.82,2765.16,1606.66,0.0,1.0,0.916667,1.0,0.0,0,97,20000.0,3603.2309659999996,207.88740900000002,0.583333,12,8.083333333333334,2,2.916667,3,19507.083401,23878.903401,2,7,High-Value
C10799,432.915949,1.0,4430.17,3628.67,801.5,0.0,1.0,1.0,1.0,0.0,0,78,8500.0,4301.600928,186.739077,1.0,12,6.5,2,3.0,3,8067.084051,12497.254051,2,7,High-Value
C10888,2320.3094530000003,1.0,2896.05,2209.21,686.84,187.03067099999998,1.0,0.916667,0.916667,0.083333,1,90,13500.0,1341.195566,559.284909,0.0,12,7.5,2,2.833334,3,11179.690547,14075.740547000001,2,7,High-Value
C10902,2767.545277,1.0,3480.24,2767.28,712.96,0.0,1.0,1.0,0.666667,0.0,0,60,12500.0,4062.4477030000003,1082.201074,0.0,12,5.0,2,2.666667,3,9732.454722999999,13212.694722999999,2,7,High-Value
C10949,6725.109914,1.0,6335.65,912.12,5423.53,0.0,1.0,0.583333,1.0,0.0,0,108,11000.0,3203.884297,2658.7766899999997,0.0,12,9.0,2,2.583333,3,4274.890086,10610.540086,2,7,High-Value
C11094,8823.284205,1.0,3719.0,2293.18,1425.82,29282.10915,1.0,0.75,1.0,0.416667,26,61,15500.0,28150.978689999996,7321.639931999999,0.083333,12,5.083333333333333,2,2.75,3,6676.715795,10395.715795,2,7,High-Value
C11177,710.199118,1.0,3442.08,2718.42,723.66,0.0,1.0,0.833333,1.0,0.0,0,63,7000.0,3082.037592,231.798854,0.25,12,5.25,2,2.833333,3,6289.800882,9731.880882,2,7,High-Value
C11192,741.294747,1.0,7096.36,4287.78,2808.58,0.0,1.0,1.0,1.0,0.0,0,84,7500.0,6642.324858,211.053637,1.0,12,7.0,2,3.0,3,6758.705253,13855.065253,2,7,High-Value
C11262,599.044829,1.0,6528.65,4859.87,1668.78,0.0,1.0,1.0,1.0,0.0,0,113,12000.0,5779.079513000001,176.295409,1.0,12,9.416666666666666,2,3.0,3,11400.955171,17929.605171,2,7,High-Value
C11330,505.313231,1.0,4471.79,2875.13,1596.66,298.025242,1.0,1.0,0.916667,0.083333,1,74,14500.0,4393.043928,188.516174,0.833333,12,6.166666666666667,2,2.916667,3,13994.686769,18466.476769,2,7,High-Value
C11347,541.240795,1.0,5999.95,4104.58,1895.37,0.0,1.0,1.0,1.0,0.0,0,97,16000.0,6850.328106,200.169985,1.0,12,8.083333333333334,2,3.0,3,15458.759205,21458.709205,2,7,High-Value
C11471,867.4446849999999,1.0,8751.49,6206.99,2544.5,0.0,1.0,1.0,0.666667,0.0,0,63,4000.0,8622.953253,209.97564300000002,1.0,12,5.25,2,2.666667,3,3132.555315,11884.045315,2,7,High-Value
C11482,2920.392514,1.0,2673.73,1221.6,1452.13,5573.509394,1.0,0.333333,1.0,0.5,13,59,15000.0,3319.325665,649.154698,0.0,12,4.916666666666667,2,2.333333,3,12079.607486,14753.337486,2,7,High-Value
C11492,619.375758,1.0,6133.45,5932.61,200.84,0.0,1.0,1.0,0.5,0.0,0,129,7000.0,5505.517545000001,182.916276,0.833333,12,10.75,2,2.5,3,6380.624242,12514.074241999999,2,7,High-Value
C11502,916.63778,1.0,4627.8,2742.39,1885.41,0.0,1.0,1.0,1.0,0.0,0,89,16500.0,6083.511913,289.474616,0.083333,12,7.416666666666667,2,3.0,3,15583.362219999999,20211.16222,2,7,High-Value
C11513,1687.08958,1.0,5094.17,4568.17,526.0,0.0,1.0,1.0,0.416667,0.0,0,70,8000.0,3606.985963,460.572295,0.0,12,5.833333333333333,2,2.416667,3,6312.91042,11407.08042,2,7,High-Value
C11622,2270.429964,1.0,8257.26,6367.49,1889.77,4134.316549,1.0,1.0,1.0,0.75,15,139,13000.0,12080.20143,595.8252809999999,0.25,12,11.583333333333334,2,3.0,3,10729.570036000001,18986.830036,2,7,High-Value
C11625,1050.5270380000002,0.818182,8880.59,2269.45,6611.14,0.0,1.0,0.333333,1.0,0.0,0,64,8500.0,7713.262154999999,266.749027,0.0,12,5.333333333333333,2,2.333333,3,7449.472962,16330.062962,2,7,High-Value
C11670,502.65398200000004,1.0,4748.5,1845.75,2902.75,0.0,1.0,1.0,1.0,0.0,0,82,12000.0,4517.823754,205.244926,0.583333,12,6.833333333333333,2,3.0,3,11497.346018,16245.846018,2,7,High-Value
C11704,2004.914139,1.0,3628.29,1937.35,1690.94,0.0,1.0,0.916667,1.0,0.0,0,73,11500.0,1718.2209239999997,551.63308,0.0,12,6.083333333333333,2,2.916667,3,9495.085861,13123.375861,2,7,High-Value
C11707,2388.030134,1.0,3832.98,2004.03,1828.95,1441.065248,1.0,1.0,1.0,0.083333,1,90,11000.0,5990.3923700000005,600.8975690000001,0.083333,12,7.5,2,3.0,3,8611.969866,12444.949865999999,2,7,High-Value
C11721,7533.854421999999,1.0,5253.06,3096.1,2156.96,0.0,0.916667,0.833333,0.75,0.0,0,78,20500.0,1790.3949489999998,1727.487481,0.0,12,6.5,2,2.5,3,12966.145578,18219.205578,2,7,High-Value
C11786,467.244925,1.0,4001.7,1769.36,2232.34,0.0,1.0,0.583333,1.0,0.0,0,109,16000.0,2259.241805,183.138427,0.181818,12,9.083333333333334,2,2.583333,3,15532.755075,19534.455074999998,2,7,High-Value
C11813,354.52749900000003,1.0,3751.42,1201.42,2550.0,0.0,1.0,0.416667,1.0,0.0,0,62,9000.0,4001.942901,167.998751,1.0,12,5.166666666666667,2,2.416667,3,8645.472501,12396.892501,2,7,High-Value
C11819,5383.084424000001,1.0,9736.61,3684.52,6052.09,2965.656802,1.0,0.416667,1.0,0.25,7,135,9000.0,15824.735869999999,3364.0212479999996,0.083333,12,11.25,2,2.416667,3,3616.9155759999994,13353.525576,2,7,High-Value
C11897,1274.142457,1.0,5219.95,2568.35,2651.6,0.0,1.0,0.833333,1.0,0.0,0,66,7500.0,3984.4289299999996,3453.797867,0.0,12,5.5,2,2.833333,3,6225.857543,11445.807542999999,2,7,High-Value
C11912,6668.440979,1.0,5596.11,2880.91,2715.2,2790.317276,1.0,0.583333,1.0,0.166667,14,110,16000.0,17068.96724,6687.965212,0.083333,12,9.166666666666666,2,2.583333,3,9331.559021000001,14927.669021000002,2,7,High-Value
C12006,5598.864288000001,1.0,7194.53,6678.26,516.27,14200.89313,1.0,1.0,1.0,0.833333,37,69,15500.0,12487.36815,2074.900111,0.083333,12,5.75,2,3.0,3,9901.135712,17095.665711999998,2,7,High-Value
C12016,1925.094714,1.0,5189.51,3609.24,1580.27,0.0,1.0,1.0,0.833333,0.0,0,102,7500.0,5851.064420000001,492.87619000000007,0.0,12,8.5,2,2.833333,3,5574.905286,10764.415286,2,7,High-Value
C12087,595.655746,1.0,6562.24,4892.43,1669.81,0.0,1.0,1.0,1.0,0.0,0,114,8000.0,6240.58958,219.06284100000002,1.0,12,9.5,2,3.0,3,7404.344254,13966.584254,2,7,High-Value
C12088,3006.594256,1.0,9362.96,5098.75,4264.21,0.0,1.0,0.916667,1.0,0.0,0,103,7500.0,7079.1781,645.403234,0.0,12,8.583333333333334,2,2.916667,3,4493.405744,13856.365743999999,2,7,High-Value
C12118,2928.480007,1.0,5747.76,4021.77,1725.99,0.0,1.0,0.583333,1.0,0.0,0,81,8000.0,4901.164291,788.689176,0.0,12,6.75,2,2.583333,3,5071.519993,10819.279993,2,7,High-Value
C12143,2986.4224059999997,1.0,5132.08,4664.84,467.24,0.0,1.0,1.0,0.583333,0.0,0,66,10000.0,11454.46623,910.850489,0.0,12,5.5,2,2.583333,3,7013.577594,12145.657594,2,7,High-Value
C12196,312.636004,1.0,3866.29,808.12,3058.17,0.0,1.0,1.0,1.0,0.0,0,95,7500.0,3688.8908030000002,190.88613999999998,0.75,12,7.916666666666667,2,3.0,3,7187.363996,11053.653996000001,2,7,High-Value
C12231,1094.300448,1.0,1967.86,558.69,1409.17,0.0,1.0,0.5,1.0,0.0,0,140,11500.0,1413.122627,387.05404500000003,0.0,12,11.666666666666666,2,2.5,3,10405.699552,12373.559552,2,7,High-Value
C12273,2882.954391,1.0,3591.81,2452.56,1139.25,554.07167,1.0,0.818182,0.818182,0.090909,2,74,10450.0,8438.775135,768.8269700000001,0.0,11,6.7272727272727275,2,2.636364,3,7567.045609,11158.855609,2,7,High-Value
C12384,1138.534442,1.0,8665.38,6120.4,2544.98,0.0,1.0,1.0,1.0,0.0,0,104,9500.0,8216.880804999999,240.601287,0.166667,12,8.666666666666666,2,3.0,3,8361.465558,17026.845558,2,7,High-Value
C12436,788.2573160000001,1.0,9113.78,6138.57,2975.21,0.0,1.0,1.0,1.0,0.0,0,128,12000.0,7035.994095,243.938058,1.0,12,10.666666666666666,2,3.0,3,11211.742684,20325.522684000003,2,7,High-Value
C12446,7803.470739,1.0,7184.73,6519.19,665.54,0.0,1.0,0.583333,0.916667,0.0,0,78,11500.0,2250.502094,3745.1168479999997,0.0,12,6.5,2,2.5,3,3696.5292609999997,10881.259261,2,7,High-Value
C12479,397.003171,1.0,3042.08,1419.07,1623.01,0.0,1.0,1.0,1.0,0.0,0,98,8500.0,2764.893686,246.737259,0.333333,12,8.166666666666666,2,3.0,3,8102.996829,11145.076829,2,7,High-Value
C12573,5236.290986,1.0,1780.79,1080.65,700.14,657.93913,1.0,0.666667,1.0,0.166667,5,93,17000.0,1230.8064880000002,1182.650916,0.0,12,7.75,2,2.666667,3,11763.709014,13544.499014,2,7,High-Value
C12840,3412.603461,1.0,3790.29,1516.3,2273.99,1384.9541390000002,1.0,0.75,1.0,0.333333,4,110,9500.0,3362.9092299999998,915.744891,0.0,12,9.166666666666666,2,2.75,3,6087.396538999999,9877.686538999998,2,7,High-Value
C12916,8214.860286,1.0,5213.41,2396.6,2816.81,0.0,1.0,0.833333,0.916667,0.0,0,79,15000.0,2137.637765,2046.519248,0.0,12,6.583333333333333,2,2.75,3,6785.139714000001,11998.549714,2,7,High-Value
C12919,438.55014400000005,1.0,3647.61,3403.79,243.82,0.0,1.0,1.0,0.916667,0.0,0,65,7500.0,3130.109064,172.078686,0.25,12,5.416666666666667,2,2.916667,3,7061.449856,10709.059856,2,7,High-Value
C13077,523.329585,1.0,5819.46,4646.02,1173.44,0.0,1.0,1.0,1.0,0.0,0,114,6000.0,5279.91437,194.43311200000002,0.916667,12,9.5,2,3.0,3,5476.6704150000005,11296.130415,2,7,High-Value
C13213,9753.114706,1.0,10199.63,4585.44,5614.19,113.12040900000001,1.0,0.916667,1.0,0.166667,2,131,15000.0,8292.653059999999,2296.958624,0.0,12,10.916666666666666,2,2.916667,3,5246.885294,15446.515293999999,2,7,High-Value
C13443,473.679359,1.0,2580.63,1608.74,971.89,0.0,1.0,1.0,0.833333,0.0,0,64,8500.0,2358.035548,263.45305099999996,0.0,12,5.333333333333333,2,2.833333,3,8026.320641,10606.950641,2,7,High-Value
C13479,877.3545330000001,1.0,6954.28,6441.4,512.88,61.792952,1.0,1.0,1.0,0.083333,1,105,9000.0,7486.398825,236.31963100000002,0.166667,12,8.75,2,3.0,3,8122.645467,15076.925467000001,2,7,High-Value
C13588,10092.23573,1.0,8710.72,6799.79,1910.93,0.0,1.0,0.75,0.833333,0.0,0,83,18000.0,4557.360839,2831.402596,0.0,12,6.916666666666667,2,2.583333,3,7907.76427,16618.48427,2,7,High-Value
C13610,10124.47214,1.0,4795.49,2006.02,2789.47,0.0,1.0,0.666667,1.0,0.0,0,87,15000.0,2552.784306,2780.902332,0.0,12,7.25,2,2.666667,3,4875.52786,9671.01786,2,7,High-Value
C13653,5555.1738270000005,1.0,6613.09,3594.45,3018.64,0.0,1.0,1.0,1.0,0.0,0,119,9500.0,5503.365097,1340.1515550000001,0.0,12,9.916666666666666,2,3.0,3,3944.8261729999995,10557.916173,2,7,High-Value
C13711,3516.835582,1.0,4019.73,1932.75,2086.98,0.0,0.916667,0.916667,1.0,0.0,0,73,12000.0,3376.57379,910.942173,0.0,12,6.083333333333333,2,2.833334,3,8483.164418,12502.894418,2,7,High-Value
C13896,4199.989868,1.0,11653.14,6884.6,4768.54,0.0,0.916667,1.0,0.916667,0.0,0,84,16500.0,13660.2412,1056.912965,0.0,12,7.0,2,2.833334,3,12300.010132,23953.150132,2,7,High-Value
C13899,1851.3721649999998,1.0,6006.79,5506.81,499.98,0.0,1.0,1.0,0.916667,0.0,0,93,7600.0,5389.6734,586.24393,0.083333,12,7.75,2,2.916667,3,5748.627835,11755.417835,2,7,High-Value
C13915,1819.405059,1.0,5671.86,2086.05,3585.81,0.0,1.0,0.416667,1.0,0.0,0,58,6000.0,834.969649,540.276017,0.0,12,4.833333333333333,2,2.416667,3,4180.594941,9852.454941,2,7,High-Value
C13944,680.671377,1.0,8040.78,2946.69,5094.09,0.0,1.0,0.666667,1.0,0.0,0,66,7000.0,6331.737868,194.17236200000002,0.833333,12,5.5,2,2.666667,3,6319.328623,14360.108623,2,7,High-Value
C13988,846.3809460000001,1.0,8397.44,6812.04,1585.4,0.0,1.0,1.0,1.0,0.0,0,118,10000.0,8067.500812,202.618759,1.0,12,9.833333333333334,2,3.0,3,9153.619054,17551.059054,2,7,High-Value
C14050,5643.992345000001,1.0,6141.58,5070.48,1071.1,1003.760024,1.0,0.916667,1.0,0.333333,6,92,13000.0,11514.83756,1494.575739,0.0,12,7.666666666666667,2,2.916667,3,7356.007654999999,13497.587655,2,7,High-Value
C14059,592.4169440000001,1.0,6228.01,3454.7,2773.31,0.0,1.0,1.0,1.0,0.0,0,117,4500.0,6052.32316,169.979797,1.0,12,9.75,2,3.0,3,3907.583056,10135.593056,2,7,High-Value
C14066,816.765152,1.0,7967.04,7839.22,127.82,0.0,1.0,1.0,0.416667,0.0,0,81,10000.0,8455.311569,193.562444,1.0,12,6.75,2,2.416667,3,9183.234848,17150.274848,2,7,High-Value
C14109,488.340514,1.0,4908.93,2290.36,2618.57,0.0,1.0,0.916667,1.0,0.0,0,108,7500.0,4589.621491,195.304936,0.75,12,9.0,2,2.916667,3,7011.6594860000005,11920.589486,2,7,High-Value
C14249,3039.972975,1.0,5988.29,4484.77,1503.52,0.0,1.0,1.0,1.0,0.0,0,68,7000.0,2458.531724,878.3613130000001,0.0,12,5.666666666666667,2,3.0,3,3960.027025,9948.317025,2,7,High-Value
C14283,316.812739,1.0,2393.89,801.1,1592.79,2145.7189829999998,1.0,0.833333,1.0,0.25,3,80,10000.0,4439.641308,176.119649,0.833333,12,6.666666666666667,2,2.833333,3,9683.187261,12077.077260999999,2,7,High-Value
C14324,889.090252,1.0,9751.9,5896.76,3855.14,0.0,1.0,1.0,0.916667,0.0,0,115,4500.0,8418.403666,206.69023,0.666667,12,9.583333333333334,2,2.916667,3,3610.909748,13362.809748,2,7,High-Value
C14417,4988.093733,1.0,8581.29,4640.84,3940.45,225.47300299999998,1.0,0.666667,1.0,0.083333,1,94,10500.0,1571.8829999999998,1133.733957,0.0,12,7.833333333333333,2,2.666667,3,5511.906267,14093.196267000001,2,7,High-Value
C14551,700.100691,1.0,7244.98,2457.47,4787.51,0.0,1.0,0.833333,1.0,0.0,0,110,6200.0,6151.929937,197.28441,0.75,12,9.166666666666666,2,2.833333,3,5499.899309,12744.879309,2,7,High-Value
C14580,289.51236800000004,1.0,4185.94,898.14,3287.8,0.0,1.0,0.666667,1.0,0.0,0,90,6000.0,3836.06844,175.47526499999998,0.909091,12,7.5,2,2.666667,3,5710.487632,9896.427631999999,2,7,High-Value
C14581,404.182321,1.0,3682.11,2473.8,1208.31,0.0,1.0,1.0,1.0,0.0,0,76,10000.0,3259.008834,218.502255,0.833333,12,6.333333333333333,2,3.0,3,9595.817679,13277.927679,2,7,High-Value
C14626,551.580225,1.0,2955.91,952.51,2003.4,0.0,1.0,1.0,0.833333,0.0,0,62,8000.0,2456.581737,209.435975,0.25,12,5.166666666666667,2,2.833333,3,7448.419775,10404.329775,2,7,High-Value
C14642,376.15858,1.0,2724.76,572.76,2152.0,0.0,1.0,1.0,1.0,0.0,0,70,8500.0,2600.70524,190.76676799999998,0.0,12,5.833333333333333,2,3.0,3,8123.84142,10848.601419999999,2,7,High-Value
C14667,776.9198269999999,1.0,11522.9,11146.28,376.62,0.0,1.0,1.0,0.416667,0.0,0,68,4500.0,11082.514290000001,237.00643399999998,0.916667,12,5.666666666666667,2,2.416667,3,3723.0801730000003,15245.980173,2,7,High-Value
C14740,1154.381343,1.0,2421.85,468.65,1953.2,0.0,1.0,0.333333,1.0,0.0,0,69,9000.0,1421.087219,422.043729,0.0,12,5.75,2,2.333333,3,7845.618657,10267.468657,2,7,High-Value
C14837,782.3920410000001,1.0,8168.9,3000.97,5167.93,0.0,1.0,0.666667,1.0,0.0,0,59,16500.0,7455.296139,232.694923,0.916667,12,4.916666666666667,2,2.666667,3,15717.607959,23886.507959000002,2,7,High-Value
C14960,5830.700298,1.0,4079.01,507.0,3572.01,0.0,1.0,0.333333,1.0,0.0,0,72,11500.0,2038.2018690000002,1375.326986,0.0,12,6.0,2,2.333333,3,5669.299702,9748.309702,2,7,High-Value
C14964,1161.901683,1.0,10903.22,7841.79,3061.43,0.0,1.0,1.0,1.0,0.0,0,136,12000.0,10799.000740000001,235.88019,1.0,12,11.333333333333334,2,3.0,3,10838.098317,21741.318316999997,2,7,High-Value
C15047,3347.700395,1.0,5967.42,5016.08,951.34,0.0,1.0,1.0,1.0,0.0,0,73,11500.0,3012.483841,811.061687,0.0,12,6.083333333333333,2,3.0,3,8152.299605,14119.719605,2,7,High-Value
C15104,261.46252799999996,1.0,2893.57,1690.63,1202.94,0.0,1.0,1.0,1.0,0.0,0,71,10000.0,2567.609796,182.974604,1.0,12,5.916666666666667,2,3.0,3,9738.537472,12632.107472,2,7,High-Value
C15181,434.099616,1.0,4392.05,3817.98,574.07,0.0,1.0,1.0,1.0,0.0,0,79,6000.0,4076.9144479999995,188.019302,1.0,12,6.583333333333333,2,3.0,3,5565.900384,9957.950384,2,7,High-Value
C15196,6257.390415999999,1.0,9228.97,9081.24,147.73,0.0,1.0,1.0,0.916667,0.0,0,85,9400.0,2139.2780620000003,3537.1018759999997,0.0,12,7.083333333333333,2,2.916667,3,3142.6095840000007,12371.579584,2,7,High-Value
C15298,581.916416,1.0,5723.9,3780.51,1943.39,0.0,1.0,1.0,1.0,0.0,0,130,7500.0,5666.333186,186.941527,1.0,12,10.833333333333334,2,3.0,3,6918.083584,12641.983584,2,7,High-Value
C15301,273.429593,1.0,8534.58,7875.08,659.5,0.0,0.916667,0.916667,0.75,0.0,0,116,5000.0,7512.513473999999,131.710372,0.875,12,9.666666666666666,2,2.583334,3,4726.570407,13261.150407000001,2,7,High-Value
C15368,1453.608861,1.0,4656.79,3853.49,803.3,0.0,1.0,1.0,0.5,0.0,0,70,11500.0,1158.648328,454.27307699999994,0.0,12,5.833333333333333,2,2.5,3,10046.391139,14703.181139,2,7,High-Value
C15387,566.4771360000001,1.0,5370.39,1129.3,4241.09,0.0,1.0,0.5,1.0,0.0,0,60,5700.0,4124.004704,224.493971,0.5,12,5.0,2,2.5,3,5133.522864,10503.912864,2,7,High-Value
C15499,878.0102519999999,0.833333,4085.23,3705.15,380.08,0.0,0.833333,0.833333,0.666667,0.0,0,43,20000.0,4036.0282030000003,109.759102,1.0,6,7.166666666666667,2,2.333333,3,19121.989748,23207.219748,2,7,High-Value
C15553,2017.314401,1.0,4311.85,1259.88,3051.97,0.0,1.0,0.666667,1.0,0.0,0,121,12000.0,5430.633936,477.25713099999996,0.0,12,10.083333333333334,2,2.666667,3,9982.685599,14294.535599,2,7,High-Value
C15649,1127.643812,1.0,14454.98,10454.28,4000.7,0.0,1.0,1.0,1.0,0.0,0,82,9000.0,12996.64271,289.757941,0.916667,12,6.833333333333333,2,3.0,3,7872.356188,22327.336188,2,7,High-Value
C15770,665.786437,1.0,5634.56,3335.15,2299.41,0.0,1.0,1.0,1.0,0.0,0,104,5200.0,5831.664538,202.213224,0.916667,12,8.666666666666666,2,3.0,3,4534.213563,10168.773563,2,7,High-Value
C15831,2648.784405,1.0,6697.57,5281.17,1416.4,0.0,0.916667,0.916667,1.0,0.0,0,65,8200.0,2984.80545,678.7319190000001,0.0,12,5.416666666666667,2,2.833334,3,5551.215595,12248.785595,2,7,High-Value
C16103,245.11574900000002,0.875,2690.62,1217.04,1473.58,0.0,0.875,0.875,0.75,0.0,0,44,8000.0,2806.897275,137.43462,1.0,8,5.5,2,2.5,3,7754.884251,10445.504251,2,7,High-Value
C16138,4230.023512,1.0,5755.93,3854.62,1901.31,0.0,1.0,0.833333,0.833333,0.0,0,66,10000.0,3848.4161289999997,925.359254,0.0,12,5.5,2,2.666666,3,5769.976488,11525.906488,2,7,High-Value
C16198,4507.000722,1.0,7394.18,2288.2,5105.98,5424.7017909999995,1.0,0.916667,1.0,0.833333,40,130,11000.0,10460.87946,1076.5895,0.0,12,10.833333333333334,2,2.916667,3,6492.999278,13887.179278,2,7,High-Value
C16255,2244.345037,1.0,2969.3,1238.55,1730.75,0.0,1.0,0.75,1.0,0.0,0,91,9500.0,713.218297,643.266736,0.0,12,7.583333333333333,2,2.75,3,7255.654963,10224.954963,2,7,High-Value
C16480,1998.319924,1.0,5400.64,4694.12,706.52,0.0,1.0,0.916667,0.833333,0.0,0,61,6850.0,3359.9141729999997,527.235281,0.090909,12,5.083333333333333,2,2.75,3,4851.680076000001,10252.320076,2,7,High-Value
C16506,829.410423,1.0,3884.68,2610.57,1274.11,0.0,1.0,1.0,1.0,0.0,0,84,8000.0,3517.8178780000003,200.20273999999998,0.0,12,7.0,2,3.0,3,7170.589577,11055.269577,2,7,High-Value
